code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,psychological_risk,total_clicks,avg_score,active_days,engagement_variability,inactivity_days,engagement_slope,assessment_consistency,persona_cluster,persona,attention_score,confusion_score,boredom_score,cognitive_overload_score,stability_score,intervention_style
FFF,2013J,527494,M,South Region,Lower Than A Level,,0-35,0,60,N,Pass,0,4156.0,87.83333333333333,167.0,7.582801148795433,117.0,-0.091244621316092,5.096047190685839,3,Passive Watcher,19.280666,80.71934,34.0,72.0,46.56595295040152,Interactive participation encouragement
FFF,2013J,527565,M,Wales,Lower Than A Level,20-30%,0-35,0,120,Y,Withdrawn,1,1139.0,59.75,49.0,7.96290490969942,137.0,-0.1078136565296957,14.430869689661812,3,Passive Watcher,17.514652,82.48535,40.0,87.99999999999999,40.51724836343353,Interactive participation encouragement
FFF,2013J,527619,M,Ireland,A Level or Equivalent,80-90%,0-35,0,120,Y,Withdrawn,1,2037.0,87.0,65.0,6.098993099076116,53.0,0.1736926780426116,6.260990336999411,5,Last-Minute Survivor,77.0876,22.9124,0.0,68.18181818181819,67.60226290636857,Deadline management coaching
FFF,2013J,527713,M,North Western Region,Lower Than A Level,30-40%,0-35,0,60,N,Distinction,0,5545.0,88.08333333333333,139.0,6.817206927636513,147.0,0.0132480924187734,8.240237566448865,2,Anxiety-Spike Learner,68.07495,31.925053,50.0,104.16666666666669,52.36369113523227,Guided pacing and stress reduction
FFF,2013J,527775,F,Scotland,HE Qualification,10-20,0-35,1,60,N,Fail,1,132.0,58.0,4.0,4.406969894133468,48.0,-0.4165593376264949,0.0,1,Burnout Pattern,67.142166,32.857834,25.0,55.00000000000001,69.24506536862218,Mental wellness intervention
FFF,2013J,528506,M,South Region,HE Qualification,90-100%,0-35,0,60,N,Pass,0,2532.0,81.28571428571429,131.0,8.482662587290687,154.0,0.03059530771557,11.47668443908282,3,Passive Watcher,24.278355,75.72165,20.0,80.0,45.26522913756977,Interactive participation encouragement
FFF,2013J,528559,M,North Region,No Formal quals,,0-35,1,90,N,Pass,0,2344.0,79.16666666666667,74.0,8.41198818476413,196.0,0.1223948856707114,10.80263716399702,5,Last-Minute Survivor,81.14251,18.857489,6.25,46.875,75.28517427174529,Deadline management coaching
FFF,2013J,529197,M,North Region,A Level or Equivalent,,35-55,1,120,N,Pass,0,2197.0,65.63636363636364,111.0,12.036069559875097,164.0,0.0631418649778689,19.184747729760367,5,Last-Minute Survivor,89.96979,10.030216,0.0,33.333333333333336,81.53346036893052,Deadline management coaching
FFF,2013J,529201,M,Scotland,HE Qualification,10-20,0-35,0,90,N,Pass,0,1608.0,71.0,70.0,12.776146543633017,194.0,0.0142297562067214,14.320995394556524,5,Last-Minute Survivor,88.78354,11.216459,2.5,42.5,77.83579815212232,Deadline management coaching
FFF,2013J,529211,M,Scotland,A Level or Equivalent,70-80%,0-35,1,60,N,Fail,1,216.0,40.0,13.0,5.670888057595278,142.0,0.1695674017189098,14.142135623730953,3,Passive Watcher,16.890478,83.10952,40.0,75.0,45.40653064746824,Interactive participation encouragement
FFF,2013J,529309,M,East Midlands Region,A Level or Equivalent,40-50%,0-35,2,60,N,Pass,0,2317.0,79.15384615384616,77.0,9.062048531305203,177.0,0.2153277043707145,12.824755708174676,5,Last-Minute Survivor,98.609245,1.3907557,6.0,34.0,85.18239858956494,Deadline management coaching
FFF,2013J,529490,M,Scotland,HE Qualification,90-100%,0-35,0,60,N,Withdrawn,1,851.0,53.333333333333336,27.0,6.900412656862341,85.0,-0.1525052676216853,10.26320287889377,5,Last-Minute Survivor,89.52156,10.47844,6.0,25.0,85.87371578104589,Deadline management coaching
FFF,2013J,529684,F,North Western Region,Lower Than A Level,10-20,35-55,0,90,Y,Fail,1,2291.0,70.28571428571429,55.0,9.589452325865876,96.0,0.0316037352540972,10.339475900874373,3,Passive Watcher,29.024584,70.97542,36.66666666666666,60.00000000000001,53.14504255804471,Interactive participation encouragement
FFF,2013J,529723,M,South West Region,A Level or Equivalent,40-50%,0-35,0,60,N,Pass,0,3485.0,68.15384615384616,116.0,7.929415732868996,151.0,0.095742489709791,22.28918330284204,5,Last-Minute Survivor,84.23048,15.769525,0.0,52.0,74.76701975571034,Deadline management coaching
FFF,2013J,529862,F,West Midlands Region,A Level or Equivalent,70-80%,35-55,1,60,N,Distinction,0,3763.0,91.75,94.0,9.723352178793558,171.0,0.0376269991074749,3.414541097876977,3,Passive Watcher,19.716812,80.28319,0.0,83.33333333333334,42.220041495957695,Interactive participation encouragement
FFF,2013J,530043,M,South Region,A Level or Equivalent,30-40%,0-35,0,60,N,Pass,0,3310.0,86.33333333333333,72.0,10.296493363245755,165.0,0.1501758712462826,9.422732023562952,2,Anxiety-Spike Learner,77.56673,22.433275,15.384615384615383,61.53846153846154,68.5772566994309,Guided pacing and stress reduction
FFF,2013J,530159,M,East Anglian Region,A Level or Equivalent,10-20,0-35,1,60,N,Pass,0,2249.0,56.583333333333336,52.0,11.85377004589438,230.0,0.398690174149139,16.45632419650895,5,Last-Minute Survivor,71.013084,28.986921,9.090909090909092,45.45454545454546,71.23492116652005,Deadline management coaching
FFF,2013J,530852,M,Wales,Lower Than A Level,10-20,0-35,1,60,N,Withdrawn,1,1583.0,84.66666666666667,76.0,5.2009144620839285,30.0,-0.1373392129323841,8.066391179868894,5,Last-Minute Survivor,97.35341,2.6465895,4.0,17.0,91.71749867930535,Deadline management coaching
FFF,2013J,530940,F,London Region,Lower Than A Level,50-60%,0-35,0,90,N,Pass,0,9159.0,72.33333333333333,203.0,8.566310601689768,69.0,-0.0725938203076591,9.9939375562782,4,Consistent Learner,98.84185,1.1581459,0.0,56.25,78.00851449943674,Advanced learning opportunities
FFF,2013J,531344,M,South Region,Lower Than A Level,40-50%,0-35,1,120,N,Withdrawn,1,28.0,0.0,2.0,0.898717034272917,0.0,12.0,0.0,1,Burnout Pattern,75.65592,24.344074,0.0,42.85714285714286,77.30002203619475,Mental wellness intervention
FFF,2013J,531953,M,London Region,A Level or Equivalent,80-90%,0-35,0,90,N,Fail,1,12.0,0.0,1.0,0.7559289460184544,0.0,0.0,0.0,1,Burnout Pattern,87.06964,12.930356,11.538461538461538,40.38461538461539,81.97636655645539,Mental wellness intervention
FFF,2013J,532121,F,North Western Region,Lower Than A Level,0-10%,35-55,0,120,N,Pass,0,4224.0,61.81818181818182,122.0,8.089092721848926,119.0,0.0733528744911991,15.992611930627104,4,Consistent Learner,88.742256,11.257746,10.0,72.0,69.55105375938369,Advanced learning opportunities
FFF,2013J,532741,M,London Region,A Level or Equivalent,40-50%,0-35,1,90,N,Fail,1,673.0,66.0,42.0,5.741076784027508,140.0,0.0400988506595693,0.0,2,Anxiety-Spike Learner,75.01876,24.981241,45.45454545454545,100.0,56.42589407199083,Guided pacing and stress reduction
FFF,2013J,532895,M,South Region,Lower Than A Level,50-60%,0-35,0,60,N,Withdrawn,1,1033.0,80.75,42.0,6.730198691640432,66.0,-0.0314738494750269,9.912113800799505,3,Passive Watcher,42.835213,57.164787,20.0,66.66666666666666,56.479449213897645,Interactive participation encouragement
FFF,2013J,533523,M,East Midlands Region,A Level or Equivalent,60-70%,0-35,0,90,N,Pass,0,5521.0,65.72727272727273,184.0,9.739645483328934,76.0,-0.0368007980404526,11.64552196417927,4,Consistent Learner,74.575554,25.424444,14.285714285714285,64.28571428571428,66.85006541031893,Advanced learning opportunities
FFF,2013J,533975,M,South West Region,A Level or Equivalent,70-80%,0-35,0,60,N,Pass,0,3071.0,66.5,147.0,7.117378835959008,106.0,-0.0181804122267193,8.54400374531753,4,Consistent Learner,81.926254,18.073748,10.0,45.0,76.602957721347,Advanced learning opportunities
FFF,2013J,535131,M,London Region,A Level or Equivalent,10-20,0-35,1,60,N,Pass,0,2623.0,79.66666666666667,117.0,6.793834079208085,162.0,0.0947499164864594,11.718930554164633,2,Anxiety-Spike Learner,82.25923,17.740768,20.0,60.0,71.82179930693064,Guided pacing and stress reduction
FFF,2013J,535529,M,Wales,Lower Than A Level,0-10%,0-35,1,60,N,Fail,1,1399.0,12.0,46.0,7.606741129959405,189.0,-0.1973988895971929,20.784609690826528,5,Last-Minute Survivor,97.389175,2.6108286,0.0,18.18181818181818,90.5335373627408,Deadline management coaching
FFF,2013J,535671,F,Scotland,HE Qualification,50-60%,0-35,0,60,N,Withdrawn,1,3628.0,84.375,92.0,8.09298812038384,141.0,0.0615626955338429,6.375735251718032,5,Last-Minute Survivor,91.19245,8.807549,0.0,35.29411764705882,82.60178174418579,Deadline management coaching
FFF,2013J,536103,M,Scotland,HE Qualification,60-70%,0-35,1,90,N,Fail,1,373.0,62.66666666666666,17.0,3.268655730538386,161.0,0.0017271242272905,7.229568912920513,5,Last-Minute Survivor,94.87667,5.1233306,22.0,57.99999999999999,77.86933788982054,Deadline management coaching
FFF,2013J,536331,M,London Region,A Level or Equivalent,20-30%,0-35,0,90,N,Pass,0,1105.0,79.91666666666667,50.0,8.854677823465222,223.0,0.149528872056298,9.614934721409693,5,Last-Minute Survivor,92.53062,7.469383,8.0,44.0,79.89197972551159,Deadline management coaching
FFF,2013J,536711,M,North Western Region,Lower Than A Level,20-30%,0-35,0,120,Y,Withdrawn,1,891.0,86.0,44.0,4.818117089550021,32.0,0.0824480379190867,0.0,2,Anxiety-Spike Learner,90.57572,9.424275,36.0,78.0,69.25253597014999,Guided pacing and stress reduction
FFF,2013J,537028,M,Scotland,Lower Than A Level,10-20,0-35,1,75,N,Fail,1,118.0,84.0,10.0,1.8599121438813704,42.0,0.0651447661469933,0.0,3,Passive Watcher,26.485056,73.514946,6.666666666666667,71.66666666666667,50.986158396483994,Interactive participation encouragement
FFF,2013J,537133,F,South East Region,Lower Than A Level,20-30%,0-35,1,60,Y,Fail,1,2401.0,62.4,96.0,3.986032751683792,113.0,-0.1196345178120525,11.349008767288886,5,Last-Minute Survivor,70.25485,29.745153,0.0,41.17647058823529,75.03078122002698,Deadline management coaching
FFF,2013J,537328,M,Wales,A Level or Equivalent,80-90%,0-35,0,120,N,Pass,0,2624.0,73.72727272727273,139.0,5.836789515905229,144.0,-0.0381545736950743,13.10794346257954,5,Last-Minute Survivor,87.87614,12.123864,5.555555555555555,47.22222222222222,78.27237475395752,Deadline management coaching
FFF,2013J,537942,F,North Western Region,A Level or Equivalent,0-10%,0-35,0,180,N,Pass,0,3786.0,72.66666666666667,94.0,11.073189235544334,162.0,0.210534657950084,4.22833157152888,2,Anxiety-Spike Learner,54.594315,45.40569,24.0,52.0,63.84037358815189,Guided pacing and stress reduction
FFF,2013J,539945,F,South Region,A Level or Equivalent,90-100%,0-35,0,120,N,Withdrawn,1,4646.0,84.125,105.0,11.369764959646252,146.0,0.1053372607597723,5.463515351859095,4,Consistent Learner,78.256325,21.743673,19.047619047619047,66.66666666666666,66.73996512456236,Advanced learning opportunities
FFF,2013J,540503,M,London Region,Lower Than A Level,30-40%,0-35,0,60,N,Pass,0,2356.0,63.91666666666666,88.0,6.902880389639326,189.0,0.0490746036250145,12.844937689316527,5,Last-Minute Survivor,95.53366,4.466344,10.0,49.0,79.87692520345355,Deadline management coaching
FFF,2013J,540637,M,East Anglian Region,Lower Than A Level,50-60%,0-35,1,120,N,Pass,0,1497.0,66.27272727272727,85.0,8.58722267880846,201.0,0.0836115718573814,9.940733464799356,3,Passive Watcher,46.26346,53.73654,16.666666666666664,83.33333333333334,51.4476346626194,Interactive participation encouragement
FFF,2013J,540909,M,West Midlands Region,A Level or Equivalent,90-100%,0-35,0,120,N,Withdrawn,1,259.0,74.0,17.0,2.629593674645353,102.0,-0.0962492483463619,0.0,2,Anxiety-Spike Learner,69.33144,30.668554,32.0,81.0,61.90061744178488,Guided pacing and stress reduction
FFF,2013J,541768,M,East Midlands Region,A Level or Equivalent,10-20,0-35,0,90,N,Pass,0,3035.0,81.0909090909091,115.0,6.982300314733795,138.0,0.049634161969964,6.204104213414624,4,Consistent Learner,81.51909,18.480917,0.0,78.94736842105263,65.19647142140452,Advanced learning opportunities
FFF,2013J,541783,M,North Western Region,A Level or Equivalent,0-10%,0-35,0,60,N,Pass,0,2058.0,53.41666666666666,63.0,12.572660698168326,182.0,0.1995062983683218,10.629789473099844,5,Last-Minute Survivor,93.41248,6.5875144,2.7777777777777777,54.16666666666667,75.55771941172166,Deadline management coaching
FFF,2013J,542423,M,West Midlands Region,A Level or Equivalent,50-60%,0-35,0,60,N,Withdrawn,1,1032.0,87.0,50.0,5.801305556232567,58.0,0.1031606165277039,7.071067811865476,3,Passive Watcher,25.633806,74.366196,33.33333333333333,75.0,48.27749948125581,Interactive participation encouragement
FFF,2013J,542550,M,North Region,A Level or Equivalent,0-10%,35-55,1,120,N,Withdrawn,1,3141.0,82.66666666666667,120.0,7.086740073704168,64.0,-0.2361919623343152,10.295630140987,4,Consistent Learner,70.985756,29.014244,0.0,63.33333333333333,66.85522753098749,Advanced learning opportunities
FFF,2013J,543607,M,East Midlands Region,HE Qualification,90-100%,0-35,0,60,N,Pass,0,3415.0,75.25,135.0,9.884087454079657,145.0,0.0108426141755265,18.05106393238108,4,Consistent Learner,95.55293,4.4470644,6.0,29.0,85.55628271530678,Advanced learning opportunities
FFF,2013J,543763,M,East Midlands Region,A Level or Equivalent,40-50%,0-35,0,60,N,Pass,0,1116.0,81.75,30.0,9.2818895653053,211.0,0.1268809359079187,9.34320365535583,5,Last-Minute Survivor,86.5159,13.484101,20.0,55.00000000000001,74.07800314489823,Deadline management coaching
FFF,2013J,543953,F,South East Region,Lower Than A Level,50-60%,0-35,0,60,N,Pass,0,11174.0,79.08333333333333,141.0,15.13475793783624,121.0,0.0833397159179792,13.970477530286583,4,Consistent Learner,91.702545,8.297459,5.263157894736842,34.210526315789465,80.78575224879143,Advanced learning opportunities
FFF,2013J,544021,M,South Region,Lower Than A Level,40-50%,0-35,1,60,N,Withdrawn,1,3136.0,75.0,77.0,7.574886274365578,50.0,-0.0133782140562028,7.521398046336105,5,Last-Minute Survivor,99.28118,0.7188195,0.0,24.0,89.23543140854481,Deadline management coaching
FFF,2013J,544090,M,South East Region,A Level or Equivalent,30-40%,0-35,0,120,N,Distinction,0,4612.0,82.80952380952381,135.0,10.464654960714054,144.0,-0.0516762212185117,21.02526824470748,4,Consistent Learner,89.78803,10.211969,6.0,51.0,76.10779201309532,Advanced learning opportunities
FFF,2013J,544092,M,North Region,A Level or Equivalent,20-30%,0-35,0,90,N,Pass,0,3002.0,82.41666666666667,108.0,7.938290769896431,153.0,0.0173382073427098,8.795229423162345,5,Last-Minute Survivor,85.79167,14.208332,0.0,35.29411764705882,80.85308652768158,Deadline management coaching
FFF,2013J,544155,M,North Western Region,Lower Than A Level,10-20,0-35,0,120,N,Fail,1,255.0,68.0,16.0,2.355763301617769,24.0,0.3184354311815212,0.0,1,Burnout Pattern,79.63345,20.366549,19.35483870967742,62.903225806451616,71.45815396397687,Mental wellness intervention
FFF,2013J,544207,M,East Midlands Region,Lower Than A Level,60-70%,35-55,0,60,N,Distinction,0,5318.0,86.66666666666667,194.0,7.203479347403213,88.0,-0.1582143899886466,9.364666021645926,4,Consistent Learner,77.855644,22.144354,18.181818181818183,81.81818181818181,62.94466161147166,Advanced learning opportunities
FFF,2013J,544289,M,North Region,HE Qualification,,0-35,1,90,N,Pass,0,6735.0,67.16666666666667,219.0,10.521084456980669,67.0,-0.2184095353629778,19.319483022131426,4,Consistent Learner,67.3982,32.6018,0.0,54.54545454545454,67.44388699918827,Advanced learning opportunities
FFF,2013J,544745,M,South Region,A Level or Equivalent,30-40%,0-35,0,90,N,Withdrawn,1,3423.0,86.1,90.0,7.620486382496961,93.0,0.1243471113194622,7.866242926440664,4,Consistent Learner,75.44617,24.553833,18.181818181818183,31.818181818181817,78.66916626644041,Advanced learning opportunities
FFF,2013J,545119,M,South Region,Lower Than A Level,90-100%,35-55,1,150,Y,Withdrawn,1,5342.0,66.38461538461539,150.0,17.425271350389377,105.0,-0.1938361843909761,23.06345760988749,4,Consistent Learner,66.94863,33.051376,21.951219512195124,58.53658536585367,63.66225576125232,Advanced learning opportunities
FFF,2013J,545916,M,East Midlands Region,Lower Than A Level,90-100%,0-35,0,120,N,Fail,1,1790.0,69.81818181818181,60.0,11.374709711900424,212.0,0.275946733233594,12.294862193763551,5,Last-Minute Survivor,84.29792,15.702083,9.090909090909092,31.818181818181817,80.36834182330593,Deadline management coaching
FFF,2013J,545944,M,Wales,A Level or Equivalent,20-30%,0-35,1,180,N,Withdrawn,1,722.0,66.0,35.0,3.864079336758536,95.0,-0.042121647583423,0.0,2,Anxiety-Spike Learner,76.25116,23.748837,11.11111111111111,69.44444444444444,67.64754640626566,Guided pacing and stress reduction
FFF,2013J,546065,M,South Region,Lower Than A Level,80-90%,0-35,0,60,N,Pass,0,2425.0,75.5,88.0,9.059652157359418,182.0,0.28935266622253,6.585107164172529,5,Last-Minute Survivor,88.46089,11.539107,11.76470588235294,44.11764705882353,78.42786459460568,Deadline management coaching
FFF,2013J,546480,M,East Anglian Region,A Level or Equivalent,30-40%,0-35,0,60,N,Pass,0,2622.0,82.91666666666667,92.0,8.757673165821348,144.0,0.1406105485225652,5.367551216393381,5,Last-Minute Survivor,87.0931,12.906897,18.0,57.99999999999999,73.44514327805955,Deadline management coaching
FFF,2013J,546547,F,Scotland,Lower Than A Level,20-30%,0-35,0,90,N,Withdrawn,1,6278.0,64.875,108.0,9.337012004015396,172.0,0.1576911860486027,20.122541257670875,4,Consistent Learner,65.05303,34.946964,10.0,51.66666666666666,68.01645244310598,Advanced learning opportunities
FFF,2013J,546643,M,London Region,HE Qualification,10-20,0-35,0,90,N,Fail,1,602.0,53.333333333333336,29.0,10.729052303125451,147.0,-0.2843829514933662,12.858201014657272,2,Anxiety-Spike Learner,85.053314,14.946686,23.52941176470588,55.88235294117647,72.8139695852327,Guided pacing and stress reduction
FFF,2013J,546934,M,London Region,Lower Than A Level,10-20,0-35,0,60,N,Pass,0,3570.0,77.84615384615384,104.0,7.488341469890226,173.0,0.0838223308942818,16.278033019205946,2,Anxiety-Spike Learner,91.22105,8.778952,23.07692307692308,73.07692307692308,70.21859448439557,Guided pacing and stress reduction
FFF,2013J,547154,M,London Region,A Level or Equivalent,50-60%,0-35,0,120,N,Pass,0,3602.0,79.16666666666667,188.0,6.450451185072013,94.0,-0.0477651535421765,11.183049944474272,4,Consistent Learner,89.37616,10.623845,10.0,61.0,73.975234604976,Advanced learning opportunities
FFF,2013J,547393,M,Scotland,A Level or Equivalent,60-70%,0-35,0,60,N,Fail,1,3390.0,62.91666666666666,96.0,17.77969512807827,187.0,0.0180721034258358,13.621228974944914,5,Last-Minute Survivor,89.87736,10.122638,0.0,43.333333333333336,76.25477784619613,Deadline management coaching
FFF,2013J,547442,F,North Western Region,A Level or Equivalent,80-90%,0-35,0,90,N,Withdrawn,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Burnout Pattern,91.82722,8.172787,0.0,50.0,80.609071,Mental wellness intervention
FFF,2013J,547593,M,East Anglian Region,Lower Than A Level,80-90%,0-35,0,60,N,Withdrawn,1,30.0,0.0,1.0,2.8123105996832765,0.0,0.0,0.0,1,Burnout Pattern,75.31185,24.688148,28.57142857142857,66.66666666666666,68.61095824455002,Mental wellness intervention
FFF,2013J,547773,M,East Anglian Region,Post Graduate Qualification,90-100%,0-35,0,60,N,Pass,0,2382.0,79.66666666666667,116.0,7.659215542253397,146.0,0.0142387430687389,5.989890473021012,5,Last-Minute Survivor,93.85755,6.1424503,0.0,26.38888888888889,86.60314842295257,Deadline management coaching
FFF,2013J,548080,M,East Anglian Region,A Level or Equivalent,50-60%,0-35,0,60,N,Withdrawn,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Burnout Pattern,86.2823,13.717697,5.88235294117647,58.82352941176471,75.81959119607843,Mental wellness intervention
FFF,2013J,548508,M,South Region,A Level or Equivalent,60-70%,0-35,0,60,N,Pass,0,4209.0,70.75,166.0,9.899701754026337,100.0,-0.132053821095126,10.305558958860283,4,Consistent Learner,96.081245,3.9187562,4.25531914893617,27.659574468085108,86.17398919262952,Advanced learning opportunities
